VOLTAGE,CURRENT,GAS,WIRESPEED,OUTLIER,DEFECT
29,444.5,26.3,8.7,0,0
29,339.1,26.4,8.9,0,0
29.5,387.2,26.4,9.1,0,0
28.7,347.4,26.4,9.2,0,0
28.7,343.6,26.3,9.1,0,0
29.1,390.7,26.2,8.9,0,0
28.7,271.6,26.2,8.6,0,0
29.2,442.3,26.3,8.7,0,0
28.4,355.4,26.2,9,0,0
29.6,444.9,26.1,9,0,0
29.5,420.3,26.2,9,0,0
29.5,485.3,26.2,8.9,0,0
29.2,452.8,26.2,8.8,0,0
28.9,329.6,26.1,8.7,0,0
28.9,429.9,26.2,8.6,0,0
28.7,294.5,26.4,8.6,0,0
29.2,342.6,26.3,8.7,0,0
29.6,309.8,26.2,8.9,0,0
29.3,328.3,26.1,8.7,0,0
29.1,437.2,26.2,8.6,0,0
28.8,371.3,26.3,8.8,0,0
29.2,433.4,26.1,8.8,0,0
29.2,309.8,26,8.8,0,0
28.9,443,26,8.8,0,0
28.6,331.8,26,8.4,0,0
29.3,367.8,26.1,8.6,0,0
29.1,327.7,26.1,8.7,0,0
29,297.1,26.1,8.7,0,0
28.7,388.5,26.1,8.7,0,0
29.5,271.6,26,8.6,0,0
29.3,403.1,26.1,8.5,0,0
29.2,347.7,26.1,8.6,0,0
29.1,435.9,26,8.7,0,0
29.3,403.1,26.1,8.7,0,0
28.7,406.3,26,8.8,0,0
29,416.8,26,8.8,0,0
28.6,290.4,26,8.7,0,0
28.6,381.5,26.1,8.9,0,0
29.1,271,26.2,8.9,0,0
29.1,326.1,26,8.7,0,0
28.8,313.3,25.9,8.8,0,0
28.6,325.1,26,8.9,0,0
28.7,449,25.9,9.1,0,0
28.7,404.4,25.9,8.9,0,0
28.8,461.1,25.8,8.8,0,0
29.7,327,25.9,8.9,0,0
29,446.5,25.9,8.8,0,0
29,343.9,25.8,9,0,0
29.1,360.5,25.8,9.1,0,0
29.2,349.3,25.9,8.6,0,0
29.3,315.6,25.9,8.5,0,0
29.3,400.6,25.8,8.7,0,0
28.9,272.9,25.7,8.8,0,0
28.9,417.8,25.8,8.8,0,0
29.3,363,25.7,8.7,0,0
29.1,461.7,25.7,8.7,0,0
29.3,416.2,25.7,8.7,0,0
29.1,386.9,25.8,8.8,0,0
29.1,427.3,25.7,8.7,0,0
29,293,25.8,8.7,0,0
29.6,375.4,25.8,8.8,0,0
29,266.5,25.8,8.8,0,0
28.7,307.6,25.7,8.8,0,0
29.6,312.1,25.7,8.7,0,0
28.8,310.5,25.8,8.6,0,0
29.1,426.4,25.8,8.7,0,0
29.3,350.6,25.8,8.8,0,0
29.4,421.9,25.8,8.6,0,0
28.8,317.5,25.7,8.7,0,0
28.8,441,25.7,8.6,0,0
28.9,329.9,25.8,8.9,0,0
28.8,347.1,25.7,9,0,0
29.5,337.9,25.7,8.8,0,0
28.6,283.1,25.7,8.8,0,0
29.1,384,25.6,8.8,0,0
29,277.3,25.7,8.8,0,0
29.1,406,25.7,8.9,0,0
