VOLTAGE,CURRENT,GAS,WIRESPEED,OUTLIER,DEFECT
35.3,519.7,15.9,8.5,0,0
35.5,419.4,15.6,8.3,0,0
34.7,418.8,15.5,8.4,0,0
35.7,353.1,15.5,8.4,0,0
35.4,349.3,15.6,8.4,0,0
34.6,368.4,15.5,8.5,0,0
34.9,366.5,15.6,8.5,0,0
34.9,354.4,15.5,8.5,0,0
35.1,404.7,15.5,8.6,0,0
34.9,375.1,15.5,8.6,0,0
36.3,385.9,15.5,8.6,0,0
35.3,385.3,15.5,8.6,0,0
34.8,379.9,15.5,8.7,0,0
35.7,387.9,15.5,8.7,0,0
35.6,403.5,15.5,8.7,0,0
35.1,388.2,15.4,8.7,0,0
35.9,337.9,15.4,8.7,0,0
34.8,360.2,15.4,8.7,0,0
35,384,15.4,8.7,0,0
34.7,379.9,15.4,8.7,0,0
35,395.5,15.4,8.7,0,0
34.7,382.4,15.4,8.8,0,0
36.3,393,15.4,8.8,0,0
34.1,526.1,15.6,8.9,0,0
35.5,393.9,15.3,8.8,0,0
35.3,363.7,15.2,9,0,0
35.1,363,15.3,8.9,0,0
34.5,381.2,15.3,8.9,0,0
35.4,369.7,15.3,8.8,0,0
35.9,359.5,15.2,8.7,0,0
35.1,356.6,15.2,8.8,0,0
34.9,439.5,15.2,8.8,0,0
35.2,355.7,15.1,8.9,0,0
34.9,419.7,15.1,9.1,0,0
35.2,410.5,15.2,9.1,0,0
35.4,344.2,15.1,9,0,0
35.8,396.5,15.1,8.8,0,0
34.2,364.3,15.1,8.8,0,0
35.5,379.9,15.1,8.8,0,0
35.2,341,15.1,8.8,0,0
35,374.8,15.1,8.7,0,0
34.8,407,15.1,8.7,0,0
35.3,374.2,15,8.5,0,0
35.9,372.6,15,8.7,0,0
35.1,405.7,14.9,8.8,0,0
34,386.3,15,9.1,0,0
35.4,535.9,15,9,0,0
35,440.1,14.9,9,0,0
34.9,297.4,15,8.9,0,0
35.2,356,15,8.8,0,0
35.1,356.3,15,8.7,0,0
35.3,278.9,15,8.9,0,0
34.8,392.6,14.9,9,0,0
34.4,399.3,14.9,8.6,0,0
35.3,584.7,14.9,8.6,0,0
35.6,405.7,14.9,8.8,0,0
34.8,370.3,14.9,8.8,0,0
36.2,368.4,14.9,8.7,0,0
34.7,380.9,14.9,8.6,0,0
35.6,401.9,14.9,8.7,0,0
35,374.5,14.9,8.8,0,0
35.5,394.5,14.8,9.1,0,0
35.3,357,14.8,8.9,0,0
34.9,382.1,14.8,8.7,0,0
35,390.7,14.8,8.6,0,0
34.8,372.9,14.8,8.8,0,0
35.4,376.1,14.7,8.6,0,0
34.7,450.6,14.6,8.6,0,0
34.7,437.5,14.7,8.6,0,0
36,454.7,14.7,8.7,0,0
34.7,455.1,14.6,8.7,0,0
35.7,312.7,14.6,8.8,0,0
35.2,370.3,14.6,8.8,0,0
34.3,380.5,14.6,8.8,0,0
34.8,359.8,14.6,8.7,0,0
35.4,375.4,14.6,8.6,0,0
34.6,319.7,14.6,8.6,0,0
34.7,428.3,14.6,8.6,0,0
34.3,396.5,14.5,8.5,0,0
34.7,391.7,14.6,8.5,0,0
34.9,405.4,14.5,8.5,0,0
35.9,416.5,14.5,8.6,0,0
35.8,400.6,14.5,8.6,0,0
35.6,327,14.5,8.6,0,0
35.3,362.7,14.5,8.6,0,0
35.1,343,14.5,8.7,0,0
34.5,385.6,14.5,8.6,0,0
35.3,402.5,14.5,8.7,0,0
35,368.1,14.6,8.6,0,0
35.3,428.9,14.6,8.6,0,0
35.1,502.2,14.6,8.7,0,0
35,458.9,14.5,8.7,0,0
34.7,336.3,14.4,8.8,0,0
35.1,380.9,14.4,8.7,0,0
35.2,476.7,14.4,8.7,0,0
35.5,322.6,14.4,8.7,0,0
34.9,477,14.4,8.8,0,0
35.5,364.9,14.4,8.9,0,0
35,456,14.3,8.9,0,0
35.3,344.9,14.3,8.8,0,0
34.5,436.9,14.3,8.9,0,0
34.7,471.6,14.3,8.9,0,0
35.5,372.3,14.2,8.7,0,0
34.9,400.9,14.2,8.8,0,0
34.1,393.9,14.2,8.8,0,0
35.4,413.3,14.2,9,0,0
35.6,324.8,14.1,8.9,0,0
35.3,397.1,14.1,8.9,0,0
34.3,375.1,14.1,8.8,0,0
34.7,363,14.1,8.8,0,0
35.1,437.9,14.1,8.9,0,0
35.1,409.5,14,8.9,0,0
34.8,381.5,14.2,8.9,0,0
34.7,492.6,14.2,8.9,0,0
35.4,456.3,14,9,0,0
35.1,358.6,13.9,9.1,0,0
35.4,631.5,14,8.8,0,0
35.1,477.4,14,8.6,0,0
35.6,270.7,13.9,8.8,0,0
35.1,413.7,14,8.7,0,0
35.1,328.9,14,8.6,0,0
35,432.4,14,8.6,0,0
35.2,319.7,13.9,8.7,0,0
34,425.1,14,8.7,0,0
35.3,448.7,14,8.7,0,0
34.9,328.6,13.9,8.8,0,0
35.8,411.4,13.9,9,0,0
35.4,396.5,13.9,9.3,0,0
34.8,388.2,13.9,9.2,0,0
34.4,401.9,13.9,8.7,0,0
34,406,13.9,8.5,0,0
35.8,391.4,13.9,8.8,0,0
34.8,341.7,13.9,8.9,0,0
34.6,449.3,13.8,8.4,0,0
35.4,454.4,13.8,8.7,0,0
35.4,391.7,13.8,8.7,0,0
35.3,403.5,13.9,8.5,0,0
35,565.9,13.8,8.5,0,0
35,314.3,13.7,8.6,0,0
35.4,361.1,13.7,8.5,0,0
34.6,495.5,13.8,8.6,0,0
35.4,190.4,13.7,8.6,0,0
35.3,404.7,13.7,8.8,0,0
35.5,166.5,13.7,8.6,0,0
34.8,497.7,13.7,8.6,0,0
34.8,341.7,13.7,8.6,0,0
35.5,557.3,13.7,8.7,0,0
34.4,568.8,13.7,8.6,0,0
35,336.9,13.6,8.8,0,0
35.3,397.7,13.6,8.7,0,0
34.8,369.4,13.6,8.6,0,0
34.5,354.1,13.6,8.6,0,0
35.5,403.5,13.6,8.6,0,0
34.6,385.6,13.6,8.7,0,0
35.3,385,13.6,8.7,0,0
34.9,361.7,13.6,8.7,0,0
35.8,431.8,13.5,8.6,0,0
35.2,470,13.5,8.8,0,0
35.6,421.3,13.5,8.8,0,0
35,342,13.6,8.7,0,0
34.5,584,13.5,8.7,0,0
35.3,378.9,13.5,8.8,0,0
34.2,549,13.5,8.8,0,0
35.8,535,13.5,8.9,0,0
35.7,109.8,13.5,9,0,0
34.6,384.4,13.5,8.8,0,0
35.5,217.5,13.5,8.8,0,0
35.4,406.6,13.5,9,0,0
34.9,388.2,13.4,8.8,0,0
35,625.4,13.5,8.9,0,0
34.7,483.7,13.5,8.7,0,0
35.2,421.3,13.5,8.8,0,0
35.5,380.2,13.4,8.8,0,0
35.3,324.2,13.4,8.8,0,0
35.3,398.4,13.4,8.8,0,0
35.2,412.7,13.4,8.7,0,0
35.2,401.6,13.4,8.8,0,0
35.1,383.1,13.3,8.9,0,0
35.2,411.7,13.3,8.8,0,0
34.9,387.5,13.5,8.7,0,0
34.8,502.2,13.3,8.7,0,0
34.4,419.1,13.1,8.7,0,0
34.8,346.8,13.2,8.8,0,0
35.7,409.5,13.3,8.7,0,0
34.4,419.7,13.2,8.8,0,0
35.4,375.1,13.3,8.7,0,0
34.9,509.5,13.2,8.7,0,0
35.5,251.2,13.2,8.7,0,0
35.5,401.2,13.2,8.7,0,0
34.7,411.1,13.2,8.7,0,0
36.2,515.9,13.3,8.7,0,0
36,428,13.2,8.7,0,0
36.1,575.4,13.1,8.8,0,0
35.3,797.1,13.2,8.8,0,0
34.3,351.9,13.2,9,0,0
35.2,519.7,13.2,9.1,0,0
34.8,408.6,13.2,9,0,0
34.2,378.6,13.2,8.7,0,0
35,443.6,13.2,8.6,0,0
35.2,427,13.1,8.7,0,0
35.3,423.5,13.1,8.7,0,0
35.4,422.3,13,8.7,0,0
35.2,375.4,13.3,8.7,0,0
34.8,399,13.2,8.6,0,0
36.1,551.6,13.2,8.6,0,0
35.2,276.7,13,8.6,0,0
33.6,494.5,13.1,8.6,0,0
35.2,376.4,13.1,8.7,0,0
35.6,337.2,13,8.6,0,0
37.8,364.9,13,8.6,0,0
34.3,556,13.1,8.6,0,0
34.8,498.1,13,8.6,0,0
35.1,335.3,13,8.7,0,0
35.2,569.4,13,8.7,0,0
34.6,384.7,13,8.7,0,0
34.8,625.4,12.9,8.7,0,0
35.5,423.2,12.9,8.7,0,0
35,309.2,12.9,8.6,0,0
35.1,401.6,12.9,8.6,0,0
35.1,343.9,12.9,8.6,0,0
34.8,421,12.9,8.7,0,0
35.1,413,12.9,8.6,0,0
32.7,313.7,12.9,8.7,0,0
29.2,205.1,12.8,8.7,0,0
26.9,148,12.8,8.8,0,0
26.2,115.2,12.8,8.6,0,0
27.1,194.2,12.6,8.7,0,0
26.6,289.4,12.8,8.5,0,0
27.3,339.4,12.8,8.3,0,0
26.8,364.6,12.8,7.9,0,0
26.7,324.5,12.7,7.6,0,0
27.3,776.1,12.8,7.2,0,0
26.2,472.3,12.8,6.9,0,0
27.7,466.5,12.8,6.4,0,0
29.6,342.6,12.8,5.9,0,0
30.7,274.2,12.8,5.9,0,0
30.7,358.9,12.8,0,0,0
30.9,350.6,12.8,5.8,0,0
30.7,343.3,12.8,6,0,0
30.6,380.9,12.8,6.1,0,0
30.2,323.2,12.7,6.1,0,0
30.2,378.9,12.7,6.2,0,0
30.4,334,12.7,6.2,0,0
30.7,364.6,12.6,6.3,0,0
30.4,334.4,12.6,6.3,0,0
30.2,308.6,12.6,6.4,0,0
30.5,266.8,12.6,6.6,0,0
30.3,272.6,12.9,6.7,0,0
29.8,368.4,12.6,6.8,0,0
30.1,389.8,12.6,6.9,0,0
30.9,402.5,12.4,7,0,0
30,288.5,12.5,7.2,0,0
30.5,602.2,12.5,7.4,0,0
29.4,200.6,12.5,7.3,0,0
30.1,283.7,12.5,7.2,0,0
29.5,309.2,12.5,7.2,0,0
29.1,22.9,12.5,7.2,0,0
29,278,12.5,7.3,0,0
28.9,34.3,12.5,7.4,0,0
29.5,327.7,12.5,7.3,0,0
29.5,320.3,12.5,7.2,0,0
29.7,313.3,12.4,7.2,0,0
29.2,409.5,12.5,7.4,0,0
29,300,12.4,7.5,0,0
29.6,353.5,12.4,7.5,0,0
29.8,314.3,12.4,7.5,0,0
29.6,351.6,12.4,7.7,0,0
30.2,301.6,12.6,7.7,0,0
29.7,288.2,12.4,7.7,0,0
29.3,310.8,12.4,8,0,0
28.8,275.8,12.3,8,0,0
29.4,360.2,12.4,7.9,0,0
29.6,389.1,12.3,8.1,0,0
29.2,436.3,12.3,8,0,0
29.2,321,12.4,8.2,0,0
30.2,592.3,12.4,8.3,0,0
29.6,352.2,12.4,8.4,0,0
29.2,310.5,12.3,8.6,0,0
29.4,379.9,12.4,8.6,0,0
29.2,186.9,12.4,8.7,0,0
29.2,364.6,12.4,8.7,0,0
29.3,253.1,12.4,8.7,0,0
29.5,392.3,12.4,8.8,0,0
29.7,402.5,12.3,8.8,0,0
29.7,386.6,12.3,8.8,0,0
29.7,431.2,12.3,8.8,0,0
29,377,12.3,8.8,0,0
29.6,410.8,12.3,8.6,0,0
29.6,378.9,12.2,8.8,0,0
29.7,388.5,12.2,8.7,0,0
29.5,331.2,12.3,8.6,0,0
30,342.6,12.2,8.7,0,0
29.1,383.7,12.2,8.7,0,0
29.5,366.2,12.3,8.6,0,0
29.7,423.8,12.3,8.7,0,0
29,417.5,12.1,8.7,0,0
28.5,436.9,12,8.8,0,0
32.2,568.8,12.2,8.8,0,0
30.3,607.3,12.3,8.8,0,0
30,359.5,12.2,8.9,0,0
28.8,209.8,12.1,8.9,0,0
29.5,372.9,12.2,8.8,0,0
29.1,64,12.2,8.7,0,0
29,326.1,12.1,8.8,0,0
28.9,316.2,12.1,8.9,0,0
29.5,401.2,12.2,9,0,0
29.2,440.7,12.2,8.9,0,0
29.5,368.1,12.2,9.1,0,0
29.7,436.3,12.2,8.9,0,0
30.2,379.9,12.2,9,0,0
29.5,405.1,12.2,8.9,0,0
29.4,358.9,12.1,8.9,0,0
29.3,396.1,12.2,9,0,0
29.6,354.4,12.1,8.9,0,0
29.2,328.9,12.2,9.1,0,0
29.7,439.8,12.1,8.9,0,0
30.1,433.7,12.3,9,0,0
29.7,423.2,12.3,8.8,0,0
29.3,356,12.2,8.9,0,0
29.9,581.8,12.3,8.9,0,0
28.8,384.7,12.2,9.1,0,0
29.4,516.5,12.2,9,0,0
29,388.5,12.1,8.9,0,0
29.8,176.4,12.1,8.9,0,0
29.5,408.6,12.1,8.6,0,0
29.4,234.7,12.1,8.6,0,0
29.9,374.5,12.1,8.6,0,0
29.8,317.8,12.1,8.7,0,0
29.8,347.1,12,8.7,0,0
29.5,435.3,12.1,8.7,0,0
29.4,347.7,12.1,8.7,0,0
29.5,402.5,12.1,8.7,0,0
29.8,342.6,12.1,8.7,0,0
29.9,383.7,12,8.8,0,0
29.4,342.6,12.2,8.7,0,0
29.6,342.6,12,8.8,0,0
29.3,330.5,12,8.8,0,0
29,311.7,12.2,8.8,0,0
29.8,419.1,12,8.9,0,0
29.9,366.8,12,8.9,0,0
29.5,389.5,12.1,8.8,0,0
29.2,331.8,12,8.9,0,0
29.6,609.2,12.1,8.8,0,0
29.6,364.3,12,8.9,0,0
29.5,388.8,12,8.8,0,0
29.6,382.8,12,8.8,0,0
29.8,159.5,12,8.8,0,0
29.6,382.4,12,8.7,0,0
28.9,348.4,12,8.7,0,0
29.5,368.1,12,8.8,0,0
29.3,366.5,12,8.7,0,0
29.7,350.3,12,8.8,0,0
29.4,571.6,12,8.7,0,0
29.2,342,12,8.8,0,0
29.3,381.2,12,8.8,0,0
29.5,371.3,11.9,8.8,0,0
28.8,418.8,12,8.8,0,0
29.5,327.3,12,8.7,0,0
29.2,335.3,12,8.7,0,0
29.8,338.2,11.9,8.8,0,0
29.2,340.1,11.9,8.8,0,0
29.8,400.9,11.9,8.7,0,0
29.6,367.8,11.9,8.7,0,0
29.8,403.1,11.8,8.8,0,0
29.6,325.1,11.9,8.8,0,0
29.4,569.4,11.9,8.8,0,0
29,380.5,11.9,8.8,0,0
29.6,322.3,11.8,9.8,0,0
30,418.4,11.8,8.5,0,0
29.7,178.9,11.8,9.1,0,0
30.5,389.5,11.9,8.8,0,0
29,277,11.8,9,0,0
29.3,345.5,11.8,9,0,0
29.4,402.8,11.8,9.2,0,0
29.8,342.6,11.8,9.1,0,0
29.2,492.6,11.8,8.9,0,0
29.4,334.4,11.8,8.9,0,0
29.2,401.6,11.8,8.8,0,0
29.2,367.8,11.7,9,0,0
29.9,419.1,11.9,8.9,0,0
30,353.5,11.8,9,0,0
30.3,350.9,11.9,9,0,0
29.8,394.5,11.8,9.1,0,0
29.5,455.7,12.1,9,0,0
29.3,421.3,11.8,8.9,0,0
29.6,369.4,11.8,8.8,0,0
29.3,444.9,11.7,9,0,0
29.9,338.5,11.8,8.7,0,0
29.3,544.9,11.8,8.9,0,0
29.5,373.5,11.8,8.9,0,0
29.8,264.6,11.8,9,0,0
29.8,420,11.8,9.1,0,0
30.3,243,11.8,8.9,0,0
29.2,378,11.7,8.7,0,0
29.9,293.6,11.8,8.6,1,1
29,362.7,11.7,8.6,1,1
29.4,434.4,11.7,8.7,1,1
29.5,368.7,11.7,8.6,1,1
29.6,502.2,11.7,8.8,1,1
29.5,334,11.7,8.8,1,1
29.8,393.3,11.6,8.8,1,1
29.1,373.5,11.7,8.8,0,0
29.7,404.1,11.6,8.8,1,1
30.1,338.2,11.6,8.8,1,1
29.5,330.9,11.6,8.8,1,1
29.6,422.3,11.7,8.9,1,1
29.1,518.8,11.8,8.7,1,1
29.3,407.9,11.7,8.8,1,1
29.2,334,11.6,8.7,1,1
29.7,501.2,11.6,8.7,1,1
29.5,347.4,11.6,8.7,1,1
29.8,420.3,11.6,8.8,1,1
29.5,376.4,11.6,8.7,1,1
29.9,236.9,11.6,8.8,1,1
29.5,386.6,11.6,8.7,1,1
28.9,285.6,11.7,8.8,1,1
29.5,390.4,11.6,8.7,1,1
29.5,362.4,11.6,8.7,1,1
29.4,330.5,11.6,8.7,1,1
29.7,478.3,11.6,8.8,1,1
29.7,334.4,11.6,8.8,1,1
28.6,519.7,11.6,8.6,1,1
29.8,314.3,11.6,8.7,1,1
29.9,366.5,11.6,8.7,1,1
29.5,315.9,11.7,8.7,1,1
29.1,336.6,11.6,8.7,1,1
29.7,322.6,11.6,8.7,1,1
29.4,356,11.4,8.7,1,1
29.6,408.6,11.6,8.6,1,1
29.6,487.9,11.5,8.8,1,1
29.4,381.2,11.6,8.7,1,1
29.2,312.1,11.5,8.8,1,1
29.4,504.4,11.6,8.8,1,1
29.5,344.2,11.5,8.8,1,1
29.7,359.5,11.5,8.8,1,1
29.1,361.4,11.5,8.8,1,1
29.6,208.2,11.5,8.8,1,1
29,403.5,11.5,8.8,1,1
29.5,314.6,11.5,8.9,1,1
29.7,361.7,11.5,9,1,1
30.1,325.1,11.4,8.8,1,1
29.8,343,11.5,8.9,1,1
29.5,467.8,11.5,8.9,1,1
29.6,341.4,11.5,8.8,1,1
29.5,399.3,11.4,8.9,1,1
29.7,339.8,11.4,8.8,1,1
29.1,397.1,11.4,8.9,1,1
30.1,329.9,11.5,8.9,1,1
29.2,327,11.5,8.8,1,1
28.4,403.1,11.4,8.9,1,1
29.6,419.1,11.4,8.8,1,1
29.9,423.8,11.5,8.9,1,1
30.1,406,11.5,8.9,1,1
30.1,376.1,11.5,8.9,1,1
29.6,231.5,11.5,8.8,1,1
29.4,434.7,11.6,8.9,1,1
29.5,328.9,11.5,8.8,1,1
29.1,302.2,11.5,8.8,1,1
29.3,405.4,11.4,8.8,1,1
29.7,236.9,11.4,8.8,1,1
29.5,420.7,11.5,8.8,1,1
29.1,296.8,11.4,8.7,1,1
29.3,342,11.4,8.8,1,1
29.9,362.7,11.4,8.7,1,1
29.3,346.8,11.4,8.8,1,1
30.6,474.8,11.4,8.8,1,1
32.2,328,11.4,8.8,1,1
32.9,471.6,11.4,8.7,1,1
30.5,341.4,11.3,8.8,1,1
30.3,343,11.3,8.9,1,1
29.2,264.6,11.4,8.9,1,1
28.7,285,11.5,8.9,1,1
29,369.7,11.4,8.7,1,1
29.2,498.1,11.8,8.8,1,1
29.5,422.6,11.4,8.7,1,1
29.9,367.8,11.4,8.8,1,1
29.8,423.5,11.3,8.8,1,1
29.3,324.2,11.4,8.8,1,1
29.7,497.1,11.4,8.8,1,1
29.8,363.3,11.4,8.7,1,1
29.7,293.3,11.3,8.8,1,1
29.2,442.6,11.3,8.8,1,1
29.2,336.3,11.3,8.7,1,1
29.7,463,11.4,8.7,1,1
29.6,315.9,11.3,8.7,1,1
29.8,338.8,11.3,8.8,1,1
29.9,406.6,11.3,8.7,1,1
29.3,352.2,11.4,8.7,1,1
29.8,422.3,11.4,8.6,1,1
29,316.8,11.4,8.6,1,1
30,382.1,11.4,8.6,1,1
29.5,336.3,11.5,8.6,1,1
29.5,387.5,11.4,8.6,1,1
29.6,328.6,11.4,8.7,1,1
29.2,338.2,11.3,8.6,1,1
30,416.5,11.4,8.7,1,1
29.8,522.3,11.5,8.7,1,1
29.2,391.4,11.4,8.7,1,1
29.6,284,11.3,8.8,1,1
29.9,429.6,11.2,8.7,1,1
29.1,294.2,11.3,8.9,1,1
29.1,373.2,11.3,8.8,1,1
29.9,351.9,11.3,8.9,1,1
29.7,261.1,11.3,8.8,1,1
29.3,476.1,11.3,8.9,1,1
29.5,271.6,11.3,8.9,1,1
29.4,422.3,11.3,8.8,1,1
29.5,297.4,11.2,8.8,1,1
29.5,339.8,11.2,8.9,1,1
29.4,453.8,11.2,8.9,1,1
29.4,352.8,11.3,8.8,1,1
29.9,427.7,11.3,8.8,1,1
29.9,309.5,11.2,8.8,1,1
29.8,394.9,11.2,8.9,1,1
29.5,341.4,11.5,8.8,1,1
29.2,377.3,11.2,8.8,1,1
29.8,358.6,11.2,8.9,1,1
29.4,382.8,11.1,9,1,1
29.7,413.3,11.2,8.6,1,1
29.6,433.1,11.2,8.8,1,1
29.5,434.4,11.2,8.8,1,1
28.9,330.9,11.1,8.7,1,1
30.3,490.1,11.2,8.9,1,1
30,160.8,11.2,8.7,1,1
29.3,390.7,11.2,8.7,1,1
29.2,380.2,11.2,8.7,1,1
29.5,245.5,11.2,8.7,1,1
29.7,583.4,11.3,8.7,1,1
29.4,385.6,11.3,8.7,1,1
29.9,447.1,11.2,8.7,1,1
29.3,311.1,11.2,8.8,1,1
29.4,244.9,11.2,8.8,1,1
30,489.1,11.3,8.8,1,1
29.4,239.8,11.3,9,1,1
29.7,397.1,11.2,8.9,1,1
30,351.2,11.2,8.7,1,1
29.6,380.5,11.2,8.8,1,1
29.2,311.1,11.2,8.7,1,1
30.1,338.5,11.3,8.7,1,1
29,367.2,11.2,8.8,1,1
29.2,421,11.2,8.8,1,1
29.3,421,11.2,8.8,1,1
29.4,350.9,11.2,8.8,1,1
29.9,410.5,11.2,8.8,1,1
30.1,251.2,11.1,8.9,1,1
30.4,454.4,11.3,8.7,1,1
29.4,304.4,11.2,8.8,1,1
30.2,292.3,11.2,8.8,1,1
29.7,369.7,11.1,8.8,1,1
29.5,249,11.1,8.8,1,1
29.5,470.3,11.1,8.8,1,1
29.4,284.7,11.1,8.7,1,1
29.6,348.7,11.1,8.7,1,1
29.3,346.8,11.1,8.7,1,1
30.4,331.2,11.1,8.7,1,1
29.4,435.6,11.1,8.7,1,1
29.3,307.9,11.1,8.6,1,1
29.4,400.9,11.1,8.7,1,1
30.1,342,11,8.7,1,1
29.8,391.7,11,8.5,1,1
29.2,323.5,11,8.6,1,1
29.6,357.9,11.1,8.8,1,1
29.9,385.3,11.1,8.8,1,1
29.9,498.4,11.1,8.9,1,1
29,416.5,11.1,8.8,1,1
29.6,347.1,11,8.8,1,1
28.9,421,11.2,8.6,1,1
30,299.6,11.1,8.7,1,1
29.5,452.8,11.2,8.6,1,1
29.1,381.2,11.1,8.7,1,1
29.9,300.3,11.1,8.8,1,1
29.2,468.8,11.1,8.9,1,1
30,293.9,11.1,8.9,1,1
29.7,605.7,11.1,8.7,1,1
29.3,281.8,11.1,8.9,1,1
28.7,338.2,11.1,9,1,1
29.9,398.4,11,8.9,1,1
30.4,269.7,11.1,8.8,1,1
29.5,423.8,11.1,8.8,1,1
30.2,250.9,11,8.8,1,1
29.7,389.5,11,8.8,1,1
30,351.9,11.1,8.8,1,1
29.6,359.2,11,8.9,1,1
29.4,330.2,10.9,8.8,1,1
29.4,362.1,10.9,8.9,1,1
29.3,389.5,11,8.8,1,1
29.2,422.9,11.1,8.8,1,1
29.8,387.9,10.9,8.9,1,1
29.5,264,10.9,8.9,1,1
29.4,396.8,11,8.8,1,1
29.4,386.3,11,8.8,1,1
29.6,432.4,11,8.8,1,1
29.5,454.7,11,8.7,1,1
29.1,279.3,10.9,8.7,1,1
29.3,423.8,11,8.7,1,1
30.3,253.8,10.9,8.8,1,1
29.8,629.9,11,8.7,1,1
29.1,297.7,11,8.8,1,1
29.4,342,11,8.7,1,1
29.5,435,11,8.7,1,1
29.8,245.2,11,8.8,1,1
29.6,429.9,11,8.9,1,1
30,293.9,10.9,8.9,1,1
29.5,386.9,11,8.8,1,1
29.5,322.3,11,8.8,1,1
29.7,382.1,11,8.7,1,1
29.6,388.8,11,8.8,1,1
29.5,393.9,10.9,8.8,1,1
29.1,445.8,11,8.8,1,1
29.2,374.2,11.2,8.7,1,1
30,408.9,11,8.8,1,1
29.8,245.5,11,8.9,1,1
