VOLTAGE,CURRENT,GAS,WIRESPEED,OUTLIER,DEFECT
29.5,249,11.1,8.8,1,1
29.5,470.3,11.1,8.8,1,1
29.4,284.7,11.1,8.7,1,1
29.6,348.7,11.1,8.7,1,1
29.3,346.8,11.1,8.7,1,1
30.4,331.2,11.1,8.7,1,1
29.4,435.6,11.1,8.7,1,1
29.3,307.9,11.1,8.6,1,1
29.4,400.9,11.1,8.7,1,1
30.1,342,11,8.7,1,1
29.8,391.7,11,8.5,1,1
29.2,323.5,11,8.6,1,1
29.6,357.9,11.1,8.8,1,1
29.9,385.3,11.1,8.8,1,1
29.9,498.4,11.1,8.9,1,1
29,416.5,11.1,8.8,1,1
29.6,347.1,11,8.8,1,1
28.9,421,11.2,8.6,1,1
30,299.6,11.1,8.7,1,1
29.5,452.8,11.2,8.6,1,1
29.1,381.2,11.1,8.7,1,1
29.9,300.3,11.1,8.8,1,1
29.2,468.8,11.1,8.9,1,1
30,293.9,11.1,8.9,1,1
29.7,605.7,11.1,8.7,1,1
29.3,281.8,11.1,8.9,1,1
28.7,338.2,11.1,9,1,1
29.9,398.4,11,8.9,1,1
30.4,269.7,11.1,8.8,1,1
29.5,423.8,11.1,8.8,1,1
30.2,250.9,11,8.8,1,1
29.7,389.5,11,8.8,1,1
30,351.9,11.1,8.8,1,1
29.6,359.2,11,8.9,1,1
29.4,330.2,10.9,8.8,1,1
29.4,362.1,10.9,8.9,1,1
29.3,389.5,11,8.8,1,1
29.2,422.9,11.1,8.8,1,1
29.8,387.9,10.9,8.9,1,1
29.5,264,10.9,8.9,1,1
29.4,396.8,11,8.8,1,1
29.4,386.3,11,8.8,1,1
29.6,432.4,11,8.8,1,1
29.5,454.7,11,8.7,1,1
29.1,279.3,10.9,8.7,1,1
29.3,423.8,11,8.7,1,1
30.3,253.8,10.9,8.8,1,1
29.8,629.9,11,8.7,1,1
29.1,297.7,11,8.8,1,1
29.4,342,11,8.7,1,1
29.5,435,11,8.7,1,1
29.8,245.2,11,8.8,1,1
29.6,429.9,11,8.9,1,1
30,293.9,10.9,8.9,1,1
29.5,386.9,11,8.8,1,1
29.5,322.3,11,8.8,1,1
29.7,382.1,11,8.7,1,1
29.6,388.8,11,8.8,1,1
29.5,393.9,10.9,8.8,1,1
29.1,445.8,11,8.8,1,1
29.2,374.2,11.2,8.7,1,1
30,408.9,11,8.8,1,1
29.8,245.5,11,8.9,1,1
29,376.7,10.9,8.7,1,1
29.2,403.8,11,8.8,1,1
29.6,370.3,10.9,8.7,1,1
29.2,394.2,10.9,8.7,1,1
29.4,249.3,10.8,8.7,1,1
29.9,442.3,10.9,8.8,1,1
29.7,258.2,10.9,8.7,1,1
29.2,574.2,10.9,8.8,1,1
30.3,293,10.9,8.8,1,1
29,364,10.9,8.7,1,1
29.8,417.5,10.9,8.8,1,1
29.2,258.6,10.9,8.8,1,1
28.7,395.5,10.9,8.8,1,1
29.7,306.6,11,8.7,1,1
29.1,400.9,10.9,8.8,1,1
30.1,312.1,10.8,8.7,1,1
29.6,351.6,11,8.8,1,1
29.1,412.4,10.8,8.7,1,1
29.5,485.6,11,8.8,1,1
29.8,383.7,10.9,8.7,1,1
29.4,290.4,11,8.8,1,1
29.5,366.8,10.9,8.7,1,1
29.1,281.2,10.9,8.8,1,1
29.3,407,10.9,8.8,1,1
30,419.4,10.9,8.9,1,1
29.7,413.3,10.9,8.9,1,1
29.4,459.5,10.9,8.9,1,1
29.1,300.9,10.9,9,1,1
30.1,471,10.9,9,1,1
30.7,275.4,11,8.9,1,1
29,319.7,10.9,8.9,1,1
29.2,332.1,10.9,8.8,1,1
29.8,241,10.9,8.8,1,1
29.4,444.2,11,8.7,1,1
29.9,253.1,11,8.8,1,1
29,420,10.9,8.7,1,1
30.4,361.1,11.1,8.8,1,1
29.7,373.8,10.9,8.8,1,1
29,347.7,10.9,8.9,1,1
29.5,394.5,10.9,8.8,1,1
29.7,439.5,10.9,8.9,1,1
29.4,463.3,10.8,9,1,1
29.2,406,10.8,8.9,1,1
30.3,259.2,10.8,8.9,1,1
29.7,412.1,10.9,8.8,1,1
29.3,327.3,10.8,8.9,1,1
29.5,435.6,10.9,8.8,1,1
29.8,473.2,10.8,8.7,1,1
30,329.3,10.9,8.7,1,1
29.1,381.5,10.8,8.7,1,1
29.8,221.6,10.9,8.8,1,1
29.8,558.2,10.9,8.7,1,1
29.5,305.7,10.9,8.7,1,1
28.7,341,10.8,8.9,1,1
29.1,324.8,10.8,8.9,1,1
29.4,290.4,10.9,8.9,1,1
29.8,426.1,10.8,9,1,1
29.7,269.1,10.8,8.9,1,1
29.1,408.9,10.8,9,1,1
29.4,319.4,11,8.8,1,1
29.7,379.9,10.9,8.8,1,1
29.2,352.8,10.8,8.9,1,1
29.6,396.8,10.8,8.8,1,1
29.7,600.9,10.9,9,1,1
29.1,400,10.9,8.7,1,1
29.3,438.2,10.8,8.7,1,1
29.2,255.1,10.8,8.7,1,1
