VOLTAGE,CURRENT,GAS,WIRESPEED,OUTLIER,DEFECT
29.6,378,25.3,8.8,0,0
29.5,280.2,25.3,8.7,0,0
29.3,311.7,25.2,8.8,0,0
28.8,364.3,25.2,8.8,0,0
29.4,332.8,25.2,8.9,0,0
28.7,444.5,25.2,8.7,0,0
29.2,400.9,25.2,8.7,0,0
29,447.7,25.2,8.8,0,0
28.9,346.1,25.1,8.9,0,0
29,443.6,25.1,8.9,0,0
29.5,340.1,25.1,8.9,0,0
29.1,334,25.1,8.8,0,0
29.5,339.4,25.2,8.8,0,0
29.1,271,25.2,8.8,0,0
29.4,380.2,25.1,8.7,0,0
29.1,309.5,25.1,8.8,0,0
29.1,428.9,25.1,8.8,0,0
29.2,359.5,25.1,8.7,0,0
29.3,405.4,25.1,8.8,0,0
29.4,408.2,25.2,8.8,0,0
29.3,318.7,25.1,8.7,0,0
29.3,401.6,25.1,8.7,0,0
29.1,297.7,25.2,8.8,0,0
28.7,326.7,25.2,8.8,0,0
28.6,279.9,25.3,8.8,0,0
29.5,319.1,25.1,8.8,0,0
29.2,373.5,25.1,8.8,0,0
28.7,326.4,25.1,8.7,0,0
28.8,442.3,25.2,8.6,0,0
28.8,392.3,25.1,8.8,0,0
28.8,446.1,25.1,8.7,0,0
29.1,336.3,25,8.8,0,0
29.5,421.9,25.1,8.7,0,0
28.9,328,25,8.7,0,0
28.9,321.9,24.9,8.8,0,0
29.1,331.8,25,8.7,0,0
29.3,265.2,25,8.8,0,0
28.7,392.6,25,8.7,0,0
28.9,325.1,25,8.7,0,0
29.1,462.1,24.9,8.7,0,0
29.5,393,25,8.7,0,0
29,420.7,25.1,8.6,0,0
28.8,439.1,24.9,8.8,0,0
28.9,349.6,25,8.7,0,0
29.1,412.1,25.1,8.8,0,0
29.3,332.4,25.1,8.9,0,0
28.9,356.6,25,8.9,0,0
28.8,296.1,25,8.8,0,0
29.1,334.4,25,8.9,0,0
29.1,402.8,24.9,8.9,0,0
28.7,348.7,25,9,0,0
29.4,456.6,25,8.9,0,0
28.9,410.2,25,9,0,0
29.1,452.2,24.9,9,0,0
29.4,325.1,24.8,8.8,0,0
29.1,403.8,24.9,8.9,0,0
30,321,25,8.8,0,0
28.8,310.8,24.9,8.8,0,0
29.1,331.8,25,8.8,0,0
29.4,257.9,24.9,8.8,0,0
29.4,375.4,25,8.9,0,0
28.6,314.6,24.9,8.8,0,0
29.7,443,24.8,8.8,0,0
29.4,362.4,24.8,8.8,0,0
29.5,365.2,24.8,8.6,0,0
29.3,409.8,24.8,8.7,0,0
28.6,330.9,24.8,8.7,0,0
29.3,395.8,24.8,8.6,0,0
28.9,294.9,24.8,8.7,0,0
28.8,321.3,24.7,8.6,0,0
29,282.1,24.9,8.6,0,0
29.2,306,24.9,8.6,0,0
29.6,373.8,24.8,8.7,0,0
28.9,330.2,24.7,8.6,0,0
29.1,423.8,24.8,8.7,0,0
28.7,403.1,24.8,8.8,0,0
29.4,434.7,24.8,8.6,0,0
28.7,335.6,24.8,8.7,0,0
29.1,415.6,24.8,8.7,0,0
29,332.8,24.7,8.8,0,0
29.2,312.7,24.7,8.8,0,0
28.9,341,24.9,8.8,0,0
29.6,261.4,24.8,8.8,0,0
29,388.2,24.9,8.8,0,0
29.2,328,24.8,8.8,0,0
28.8,462.7,24.8,8.7,0,0
29,388.5,24.8,8.8,0,0
29.5,384,24.9,8.8,0,0
29.2,446.1,24.8,8.8,0,0
28.5,350.6,24.9,8.8,0,0
29.6,398,24.9,8.7,0,0
29,312.1,24.8,8.7,0,0
29.2,322.3,24.9,8.7,0,0
29.2,267.8,24.9,8.6,0,0
29.1,310.2,24.9,8.7,0,0
29,403.5,24.8,8.7,0,0
29.3,348.4,24.7,8.8,0,0
28.9,414.9,24.8,8.6,0,0
28.7,383.1,24.7,8.8,0,0
29.5,461.7,24.7,8.7,0,0
29,321,24.7,8.8,0,0
29.2,392,24.8,8.7,0,0
29.6,301.6,24.8,8.7,0,0
29.1,283.4,24.8,8.7,0,0
29.2,327.3,24.7,8.7,0,0
29.9,249,24.6,8.8,0,0
28.7,342.3,24.7,8.7,0,0
28.9,348.7,24.7,8.7,0,0
28.9,455.1,24.7,8.6,0,0
28.9,372.9,24.7,8.7,0,0
28.8,358.2,24.7,8.7,0,0
29,436.9,24.6,8.7,0,0
29.2,317.8,24.6,8.7,0,0
29.3,365.2,24.7,8.8,0,0
29.1,296.1,24.7,8.7,0,0
29,334.4,24.6,8.9,0,0
29,293.6,24.6,8.8,0,0
29,314.3,24.7,8.9,0,0
29.5,407.3,24.7,8.8,0,0
29,363.3,24.6,8.9,0,0
29,428,24.7,8.9,0,0
28.7,416.2,24.7,8.8,0,0
29.2,453.1,24.7,8.8,0,0
28.8,343.3,24.6,8.7,0,0
28.7,411.1,24.6,8.9,0,0
29,347.4,24.6,8.9,0,0
28.7,303.5,24.7,8.9,0,0
28.8,345.2,24.7,8.9,0,0
29.1,311.7,24.6,8.9,0,0
29.4,412.4,24.7,8.9,0,0
29.3,358.6,24.7,8.8,0,0
29.2,471.9,24.7,8.8,0,0
29.5,400.9,24.6,8.6,0,0
29.3,365.6,24.6,8.8,0,0
28.9,440.4,24.5,8.8,0,0
29.5,328.9,24.5,8.8,0,0
29.1,348.4,24.5,8.9,0,0
28.9,303.1,24.5,8.8,0,0
28.9,334.7,24.5,8.9,0,0
29.3,312.4,24.6,8.8,0,0
29.3,305.7,24.6,8.9,0,0
29.5,393,24.5,8.7,0,0
29,351.6,24.4,8.8,0,0
29.4,397.1,24.6,8.8,0,0
29.3,353.5,24.4,8.7,0,0
28.8,416.8,24.5,9,0,0
28.6,321.9,24.5,8.9,0,0
29.5,363,24.6,8.8,0,0
29,307.3,24.5,8.8,0,0
28.8,249,24.6,8.8,0,0
29.4,306.6,24.5,8.9,0,0
28.5,294.5,24.4,8.8,0,0
28.9,392.3,24.5,8.9,0,0
29.3,357.6,24.5,8.8,0,0
29.2,444.5,24.5,8.8,0,0
28.9,403.5,24.5,8.8,0,0
29.3,359.2,24.6,8.9,0,0
28.8,421.9,24.6,8.9,0,0
29.1,343,24.6,8.9,0,0
29.1,359.5,24.6,9,0,0
29,332.1,24.6,9,0,0
29.3,351.2,24.6,8.8,0,0
29.4,359.2,24.6,8.9,0,0
28.9,325.4,24.5,8.6,0,0
29,413,24.5,8.6,0,0
29.1,379.3,24.5,8.5,0,0
29,413.3,24.6,8.7,0,0
29.4,373.2,24.6,8.7,0,0
29,439.1,24.5,8.7,0,0
28.9,326.7,24.4,8.7,0,0
29.4,386.9,24.4,8.7,0,0
29.3,325.4,24.4,8.7,0,0
29.3,269.1,24.5,8.7,0,0
29.6,320.3,24.4,8.7,0,0
29.1,327.3,24.4,8.7,0,0
29.2,412.1,24.4,8.7,0,0
29.3,350,24.5,8.7,0,0
29.3,410.5,24.5,8.7,0,0
29,398.7,24.4,8.6,0,0
29.1,341.4,24.4,8.8,0,0
29.2,410.2,24.4,8.7,0,0
29.2,328.6,24.4,8.9,0,0
28.9,331.2,24.4,8.8,0,0
29.1,308.6,24.4,8.9,0,0
29.3,334.7,24.4,8.9,0,0
28.6,310.5,24.4,9,0,0
29.3,302.2,24.3,9,0,0
29.4,392.6,24.3,8.9,0,0
29.3,380.2,24.2,8.8,0,0
28.8,400.6,24.4,8.9,0,0
28.9,397.4,24.4,8.9,0,0
29.5,417.5,24.4,8.9,0,0
28.9,311.7,24.4,8.8,0,0
28.5,352.2,24.4,8.7,0,0
28.8,327,24.5,8.8,0,0
28.9,254.7,24.4,8.7,0,0
28.9,336.3,24.4,8.7,0,0
29.6,314.3,24.4,8.7,0,0
29.3,428.6,24.4,8.7,0,0
29,362.1,24.5,8.7,0,0
29.8,408.6,24.4,8.7,0,0
28.7,417.2,24.4,8.8,0,0
29.2,342.6,24.3,8.7,0,0
28.8,395.2,24.4,8.7,0,0
29.2,333.4,24.4,8.8,0,0
29.2,344.9,24.3,8.7,0,0
29.2,328.3,24.2,8.7,0,0
28.8,351.2,24.3,8.8,0,0
29.4,365.2,24.4,8.8,0,0
29.1,321.6,24.4,8.8,0,0
28.4,425.8,24.4,8.8,0,0
28.8,413.3,24.2,8.9,0,0
29.5,444.2,24.3,8.8,0,0
29.3,386.6,24.3,8.9,0,0
29,442.3,24.3,8.8,0,0
28.8,343.9,24.2,8.9,0,0
29.4,381.2,24.2,8.8,0,0
29,332.1,24.3,8.8,0,0
29.6,257.3,24.3,8.8,0,0
28.9,314.6,24.3,8.8,0,0
29.1,329.9,24.2,8.9,0,0
29.2,441,24.2,8.9,0,0
28.9,357.3,24.3,8.9,0,0
29.6,398.4,24.4,8.8,0,0
29.7,390.7,24.3,8.7,0,0
28.3,330.2,24.2,8.8,0,0
28.9,373.8,24.2,8.8,0,0
29.8,301.9,24.3,8.8,0,0
28.9,295.5,24.2,8.9,0,0
28.7,298,24.2,8.7,0,0
29,313,24.3,8.8,0,0
28.8,318.7,24.4,8.8,0,0
29.2,300.3,24.4,8.8,0,0
29,398,24.4,8.7,0,0
29.1,394.9,24.3,8.8,0,0
28.7,420.7,24.4,8.6,0,0
28.6,400.9,24.3,8.7,0,0
29.1,421.6,24.4,8.7,0,0
29.2,331.8,24.4,8.8,0,0
28.7,359.5,24.3,8.7,0,0
29.3,335,24.3,8.6,0,0
28.8,269.1,24.2,8.7,0,0
29.2,328,24.4,8.7,0,0
28.9,347.4,24.3,8.7,0,0
29.1,461.4,24.3,8.8,0,0
29.2,378.9,24.3,8.6,0,0
29.5,396.1,24.3,8.7,0,0
29.2,414,24.2,8.8,0,0
28.9,339.1,24.2,8.8,0,0
28.8,364,24.3,8.8,0,0
29.3,336.3,24.3,8.7,0,0
29.3,331.5,24.2,8.7,0,0
28.9,336.3,24.2,8.8,0,0
28.2,335,24.3,8.7,0,0
29.1,361.4,24.3,8.8,0,0
28.8,331.2,24.3,8.7,0,0
29,408.6,24.3,8.7,0,0
29.3,419.4,24.1,8.7,0,0
29.3,416.2,24.1,8.8,0,0
28.6,386.9,24.1,8.6,0,0
29.3,405.7,24.1,8.8,0,0
28.5,325.1,24.1,8.8,0,0
29.6,343.6,24.3,8.7,0,0
29.1,314.6,24.3,8.7,0,0
29,260.5,24.1,8.8,0,0
29.2,304.4,24.2,8.7,0,0
29.5,340.1,24.2,8.8,0,0
28.4,448.4,24.2,8.8,0,0
29.4,361.4,24.2,8.8,0,0
28.4,397.4,24.2,8.7,0,0
28.9,417.8,24.1,8.8,0,0
28.9,337.5,24.1,8.8,0,0
29.5,357.6,24.1,8.8,0,0
29.4,302.5,24.2,8.7,0,0
28.8,309.5,24.2,8.7,0,0
28.8,324.5,24.1,8.8,0,0
28.7,316.2,24.1,8.7,0,0
29.3,347.4,24.1,8.8,0,0
29.4,306.6,24.2,8.8,0,0
29.4,387.5,24.1,8.8,0,0
28.7,412.4,24.1,8.8,0,0
29.1,417.8,24.2,8.7,0,0
28.9,387.5,24.3,8.8,0,0
29.4,411.7,24.2,8.7,0,0
28.7,332.8,24.1,8.7,0,0
29.5,340.1,24.2,8.6,0,0
28.6,321.3,24.1,8.7,0,0
28.7,279.6,24,8.8,0,0
29.2,357.9,24.1,8.8,0,0
28.6,375.4,24.2,8.8,0,0
28.7,515.2,24.2,8.8,0,0
29,401.6,24.1,8.8,0,0
28.9,394.9,24.1,8.8,0,0
29.6,422.6,24.1,8.8,0,0
29.3,350.6,24.1,8.8,0,0
28.9,362.1,24.1,8.7,0,0
29.2,325.4,24.1,8.7,0,0
28.7,335.9,24,8.8,0,0
29.2,350.3,24,8.7,0,0
28.9,333.7,24.1,8.7,0,0
28.9,353.5,24.1,8.7,0,0
29.2,317.2,24.1,8.6,0,0
29,396.5,24.1,8.6,0,0
28.9,430.9,24,8.7,0,0
28.7,412.7,24.1,8.7,0,0
29,374.2,24.2,8.7,0,0
29.9,395.8,24.2,8.7,0,0
29.2,310.5,24.2,8.8,0,0
29.3,284.7,24.3,8.7,0,0
29.1,284.4,24.2,8.7,0,0
28.7,266.2,24.1,8.7,0,0
28.8,302.5,24.1,8.7,0,0
28.9,351.2,24.1,8.8,0,0
28.8,474.5,24.3,8.8,0,0
29,372.3,24.3,8.9,0,0
28.9,363,24.2,8.8,0,0
28.9,402.5,24.2,8.8,0,0
28.6,336.3,24.3,8.8,0,0
28.8,362.4,24.2,8.8,0,0
29,328.3,24.2,8.7,0,0
29.1,328.6,24.1,8.8,0,0
28.7,360.2,24.1,8.7,0,0
29.1,324.8,24.1,8.8,0,0
29.1,341.4,24.1,8.7,0,0
29.4,317.8,24.1,8.8,0,0
28.9,414.3,24.1,8.8,0,0
29.1,424.2,24.1,8.8,0,0
29.2,414.9,24.1,8.8,0,0
28.4,384,24.1,8.7,0,0
29.2,424.8,24,8.7,0,0
29.7,326.4,24,8.7,0,0
28.7,310.5,24.1,8.6,0,0
28.5,322.9,24.1,8.7,0,0
28.9,331.8,23.9,8.7,0,0
29,370,23.9,8.6,0,0
28.7,352.5,24,8.8,0,0
28.9,498.7,24.1,8.7,0,0
28.4,389.5,24.1,8.7,0,0
28.4,360.5,24,8.8,0,0
29,400,24,8.7,0,0
28.3,341,24,8.7,0,0
29.6,350.3,24.1,8.7,0,0
28.5,320.7,24.1,8.8,0,0
29.5,322.9,24.1,8.8,0,0
28.7,362.1,24.1,8.8,0,0
29.1,320.3,24.1,8.8,0,0
29.1,342.6,24,8.8,0,0
29.3,309.5,24.1,8.8,0,0
29.1,390.1,24.1,8.8,0,0
29.2,429.6,24,8.8,0,0
29.7,407,24,8.7,0,0
29.4,349.3,24,8.8,0,0
28.7,384,24,8.8,0,0
29,313.3,24.1,8.9,0,0
28.7,260.5,24,8.8,0,0
29.1,293.6,24.1,8.9,0,0
28.8,312.1,24,8.8,0,0
28.5,353.1,23.9,8.8,0,0
28.6,351.6,24,8.7,0,0
28.8,457,24,8.7,0,0
28.7,385.3,24,8.8,0,0
28.8,360.8,23.9,8.7,0,0
29.1,398,23.9,8.7,0,0
28.8,346.8,24,8.7,0,0
28.8,341.4,24,8.8,0,0
29,335.9,24,8.7,0,0
29,338.5,24,8.7,0,0
29.1,378.9,23.9,8.7,0,0
29.1,319.7,23.9,8.6,0,0
28.8,357.3,23.8,8.7,0,0
29.1,345.2,24,8.6,0,0
28.9,415.6,23.9,8.7,0,0
