VOLTAGE,CURRENT,GAS,WIRESPEED,OUTLIER,DEFECT
29,362.4,26,6.5,0,0
28.4,321.9,25.9,6.5,0,0
28.7,307.3,25.8,6.8,0,0
28.8,228.6,25.9,6.4,0,0
28.8,289.4,25.8,6.1,0,0
28.3,296.1,25.7,0,0,0
29.2,314.9,25.8,0,0,0
29,277.7,25.8,5.5,0,0
28.2,299.3,25.8,5.6,0,0
29.1,294.5,25.9,0,0,0
28.4,233.7,25.8,5.4,0,0
28.3,257.9,25.8,0,0,0
29.3,226.7,25.8,5.8,0,0
29,300.3,25.8,5.6,0,0
27.9,235,25.8,6,0,0
29.9,338.2,25.7,6.6,0,0
28.8,279.6,25.7,0,0,0
29.1,224.2,25.8,6,0,0
28.8,293,25.9,6.3,0,0
28.5,300.3,25.8,0,0,0
28.2,299,25.8,6.2,0,0
28.5,324.5,25.8,6.2,0,0
28.2,348.4,25.9,6.2,0,0
28.6,282.4,25.9,5.9,0,0
28.6,247.4,25.9,6.1,0,0
28.9,293.6,25.8,0,0,0
28.6,227,25.8,6.1,0,0
28.1,302.5,25.8,6.7,0,0
29,323.8,25.8,7.1,0,0
28.6,343.3,25.7,6.9,0,0
28.1,317.8,25.8,7.6,0,0
28.9,325.4,25.7,7.7,0,0
28.9,323.5,25.7,7.2,0,0
28.9,274.2,25.7,6.6,0,0
28.5,310.5,25.7,6.2,0,0
28.3,295.8,25.7,6.7,0,0
28.3,371.6,25.7,7.3,0,0
29.3,303.8,25.7,7.8,0,0
28.6,365.2,25.7,7.8,0,0
28.7,351.6,25.6,7.9,0,0
28.8,316.2,25.5,8.2,0,0
28.9,360.8,25.6,8.2,0,0
28.8,395.5,25.5,8.1,0,0
29,420.7,25.4,8,0,0
28.7,395.5,25.5,8.1,0,0
28.7,397.7,25.5,8.2,0,0
28.8,350.9,25.6,8.3,0,0
29,291.4,25.5,8.3,0,0
28.6,350,25.6,7.8,0,0
28.8,318.7,25.5,7.9,0,0
28.9,351.6,25.5,8,0,0
28.9,372.6,25.5,8.1,0,0
28.9,385.6,25.5,8.1,0,0
28.8,357,25.4,8.2,0,0
29,330.5,25.3,8.3,0,0
29,327.3,25.4,8.1,0,0
28.8,293.9,25.4,8.1,0,0
28.9,350.3,25.5,8.2,0,0
29,318.1,25.6,8.3,0,0
28.7,406.6,25.6,8.3,0,0
28.4,340.7,25.6,8.4,0,0
29.1,338.8,25.8,8.3,0,0
29.8,361.1,25.7,8.5,0,0
29,332.1,25.6,8.5,0,0
28.2,366.5,25.6,8.5,0,0
29.2,385.6,25.6,8.4,0,0
28.6,434.4,25.7,8.5,0,0
28.5,380.5,25.7,8.4,0,0
28.6,335.9,25.6,8.6,0,0
29.2,346.1,25.5,8.5,0,0
28.6,287.2,25.6,8.5,0,0
28.8,339.4,25.6,8.4,0,0
28.9,377.3,25.6,8.4,0,0
28.5,383.1,25.6,8.4,0,0
28.8,370.3,25.6,8.3,0,0
28,392,25.6,8.2,1,1
29.5,367.8,25.5,8.2,1,1
29.5,322.9,25.5,8.3,0,0
29.2,332.1,25.5,8.2,0,0
29,321,25.4,8.1,0,0
29.1,363.3,25.4,7.7,1,1
29,306.6,25.4,7.2,1,1
28.8,382.4,25.4,7,1,1
29,325.1,25.4,7.1,1,1
28.4,303.5,25.3,7.3,1,1
28.8,356.3,25.4,7.1,1,1
28.6,362.7,25.4,7,1,1
28.5,355.4,25.3,6.6,1,1
28.4,362.1,25.4,6.5,1,1
28.3,355.7,25.4,6.6,1,1
28.9,304.7,25.4,6.6,1,1
28.6,271.9,25.4,6.5,1,1
28.6,287.2,25.4,6.5,1,1
29.3,245.5,25.4,6.5,1,1
28.6,282.1,25.3,6.1,1,1
28.9,334.4,25.5,6.4,1,1
27.6,348,25.4,6.8,1,1
28.8,332.4,25.4,6.4,1,1
28.3,296.1,25.3,6.4,1,1
27.5,319.4,25.4,6.8,1,1
29.2,298,25.3,0,1,1
28.1,293,25.4,0,1,1
28.6,288.8,25.4,6.4,1,1
28.9,357,25.4,6.9,1,1
28.6,264.9,25.3,6.8,1,1
29,286.6,25.4,7.3,1,1
28.5,299.6,25.2,7.7,1,1
28.3,297.1,25.2,7.8,1,1
28.5,313,25.3,7.9,1,1
28.9,377,25.4,8.2,1,1
28.7,403.8,25.3,8.1,1,1
29.1,357.9,25.2,8.3,0,0
28.1,333.4,25.3,8.5,0,0
28.4,320.7,25.1,8.2,0,0
28.7,272.3,25.2,7.7,1,1
29,319.4,25.2,0,1,1
29,317.5,25.2,7.1,1,1
28.5,344.9,25.3,7.5,1,1
29.3,382.4,25.3,7.9,1,1
28.5,392.6,25.2,8.1,1,1
28.8,373.8,25.1,8.2,1,1
28.5,365.6,25.2,8.3,0,0
28.7,359.5,25.1,8.4,0,0
29,342.3,25.2,8.3,0,0
28.9,379.9,25.3,8.4,0,0
29.3,337.5,25.3,8.4,0,0
29,411.1,25.3,8.3,0,0
29,335,25.2,8.5,0,0
29.1,322.6,25.2,8.3,0,0
28.7,347.4,25.2,8.2,0,0
28.9,367.2,25.1,8.1,1,1
29,385.9,25.2,8.2,1,1
29.1,392,25.3,8.3,0,0
28.9,419.4,25.3,8.3,0,0
28.7,372.3,25.3,8.4,0,0
29,306,25.2,8.3,0,0
29.2,311.4,25.2,8.2,0,0
29.2,261.1,25.4,8.1,0,0
29.2,295.2,25.4,8.2,0,0
28.5,354.4,25.4,8.3,0,0
28.4,346.8,25.3,8.4,0,0
28.2,371,25.3,8.4,0,0
28.7,376.1,25.2,8.4,0,0
29,367.5,25.2,8.3,0,0
28.5,352.8,25.3,8.4,0,0
29,352.8,25.3,8.3,0,0
29.4,338.8,25.3,8.4,0,0
29,371.6,25.3,8.5,0,0
28.6,322.9,25.3,8.5,0,0
28.8,393.9,25.2,8.6,0,0
29,336.3,25.1,8.7,0,0
29.4,319.7,25,9.2,0,0
29,363,25.1,8.3,0,0
28.2,408.6,25.1,8.2,1,1
28.5,428,25.1,8.4,0,0
28.8,427,25.1,8,1,1
29.3,383.1,25.1,7.6,1,1
29.3,376.4,25.2,7.9,1,1
29.1,293.3,24.9,7.9,1,1
29.4,313,24.9,7.8,1,1
29.3,296.5,25,7.7,1,1
29.3,332.8,25.1,7.2,1,1
29.1,383.1,25.1,6.7,1,1
28.8,352.8,25,6.4,1,1
28.6,341.4,25,6.3,1,1
28.2,331.5,25,6.6,1,1
28.4,324.8,25,6.2,1,1
28.9,308.6,25,0,1,1
29.6,305.7,25,6,1,1
29.1,265.2,25,5.5,1,1
29,323.5,25,5.6,1,1
28.5,253.8,25,5.6,1,1
28.5,263,25.1,6,1,1
28.8,290.7,25,6.3,1,1
28.6,311.4,25,6.7,1,1
28.9,295.2,25,6.5,1,1
28.3,351.2,25,6.6,1,1
28.6,360.8,25.1,6.8,1,1
28.7,343,25,7,1,1
28.9,279.9,25,6.3,1,1
28.9,247.1,25,6.8,1,1
28.3,235.6,25.1,7.1,1,1
28.9,278.3,25,7,1,1
28.9,303.5,24.9,7,1,1
28.2,322.3,25,7.4,1,1
28.3,362.7,25,7.4,1,1
28.7,356.3,24.9,7.6,1,1
28.5,334.7,24.9,8,1,1
29.3,325.1,24.9,7.9,1,1
28.3,310.2,25,8,1,1
28.3,314,24.9,8.1,0,0
28.7,346.1,24.9,8.2,0,0
28.8,302.8,24.9,8.3,0,0
28.4,374.8,24.9,8.4,0,0
28.5,329.3,24.9,8.4,0,0
28.8,327.3,24.9,8.3,0,0
28.6,344.2,24.9,7.9,1,1
28.8,401.9,25,7.9,1,1
29,413.7,24.8,8.1,1,1
28.7,408.9,24.9,8.2,1,1
28.9,403.1,25,8.3,0,0
28.8,369.1,25.1,8.4,0,0
28.7,311.4,24.9,8.4,0,0
28.5,321.9,24.9,8.5,0,0
28.6,307,25,8.5,0,0
29.2,351.9,25.1,8.4,0,0
28.7,422.3,25.1,8.5,0,0
28.9,392.6,25.1,8.4,0,0
28.5,415.6,25.1,8.5,0,0
29.6,409.2,25,8.6,0,0
29.4,330.5,25,8.5,0,0
28.7,343.6,25,8.5,0,0
29.5,336.6,25,8.6,0,0
28.7,316.2,24.9,8.7,0,0
28.5,343,24.9,8.7,0,0
28.8,313,25,8.6,0,0
28.7,350.3,25.2,8.7,0,0
28.6,337.2,25,8.6,0,0
28.8,342.6,24.9,8.6,0,0
29.1,356,25,8.6,0,0
28.6,420.3,25,8.6,0,0
29.2,444.2,25.1,8.6,0,0
28.6,409.8,24.9,8.5,0,0
28.8,348,25,8.4,0,0
29.1,321,25,8.3,0,0
29.1,287.2,24.9,8.4,0,0
28.9,300.6,24.8,8.3,0,0
29.1,300,24.8,8.1,0,0
28.7,348.4,24.8,8.1,0,0
28.6,427,24.9,8.2,1,1
28.6,390.7,24.8,8.3,0,0
29.6,358.2,24.9,8.3,0,0
28.9,371.9,24.8,8.3,0,0
29,344.2,24.8,8.3,0,0
28.4,336.6,24.8,8.1,0,0
29.6,333.7,24.8,8,1,1
28.9,314.9,24.7,7.9,1,1
29.3,365.2,24.7,7.2,1,1
28.8,301.9,24.7,7.5,1,1
28.7,305.1,24.7,7.5,1,1
28.3,339.8,24.7,7.1,1,1
28.9,378,24.7,7,1,1
29,378.6,24.8,6.7,1,1
28.5,395.8,24.8,-1,1,1
28.8,381.5,24.9,6,1,1
28.7,357.9,24.7,5.8,1,1
28.8,282.4,24.7,6,1,1
28.5,241,24.7,5.6,1,1
29.1,240.7,24.8,0,1,1
29,275.4,24.8,5.3,1,1
29,306.6,24.7,5.2,1,1
28.9,300.3,24.8,5.2,1,1
28.7,342,24.8,5.2,1,1
28.8,311.4,24.8,5.2,1,1
28.7,256.6,24.8,5.1,1,1
28.6,264.9,24.8,5.5,1,1
28.6,244.2,24.8,5.6,1,1
28.6,234.7,24.8,5.5,1,1
28.4,257.6,24.8,5.8,1,1
28.6,225.8,24.7,6.3,1,1
28.9,250.3,24.8,5.9,1,1
28.3,235,24.7,6.1,1,1
28.8,263.7,24.8,6.6,1,1
28.5,258.6,24.8,6.5,1,1
28.7,341.7,24.8,6.5,1,1
28,356,24.8,7.1,1,1
28.8,344.2,24.7,7.1,1,1
28.3,307,24.7,7.2,1,1
28.1,287.9,24.8,7.5,1,1
28.7,256.6,24.8,7.6,1,1
28.7,256.3,24.7,7.7,1,1
28.6,265.2,24.8,7.9,1,1
28.7,329.6,24.8,7.9,1,1
29.4,428.3,24.9,7.9,1,1
29.2,371.6,24.7,8.2,1,1
29,382.1,24.7,8.2,1,1
28.8,385.9,24.7,7.7,1,1
28.5,316.5,24.8,7,1,1
28.7,327.7,24.8,6.9,1,1
28.8,316.2,24.8,7.4,1,1
28.5,303.1,24.8,7.8,1,1
28.6,344.9,24.8,8,1,1
28.6,303.8,24.8,8.1,0,0
28.5,320.3,24.8,8.2,0,0
28.8,313,24.8,8.4,0,0
28.9,380.5,24.8,8.3,0,0
29,385.3,24.8,8.4,0,0
28.8,417.2,24.8,8.4,0,0
29.2,441.4,24.8,8.4,0,0
29.1,413.3,24.7,8.5,0,0
28.8,326.1,24.7,8.6,0,0
